Wikipedia movie ID,Freebase movie ID,IMDB character ID,IMDB actor ID,IMDB movie ID,Character name,Actor gender,Actor height (in meters),Actor ethnicity (Freebase ID),Actor name,Freebase character/actor map ID,Freebase character ID,Freebase actor ID,actor_date_of_birth,movie_release_date,ethn_name,race,character_description_imdb,actor_description_imdb
12053509,/m/02vn81r,ch2105,nm0000402,tt0097790,Monica Delancy,F,1.55,/m/041rx,Carrie Fisher,/m/03l00zf,/m/0gy72wb,/m/01tnbn,1956-10-21,1989-04-28,Jewish,Middle Eastern,,"Carrie Fisher. Actress: Star Wars: Episode IV - A New Hope. Carrie Frances Fisher was born on October 21, 1956 in Burbank, California, to singers/actors Eddie Fisher and Debbie Reynolds. She was an actress and writer known for Star Wars: Episode IV - A New Hope (1977), Star Wars: Episode V - The Empire Strikes Back (1980) and Star Wars: Episode VI - Return of the Jedi (1983). Fisher is..."
4340003,/m/0bxzzd,,,,,M,,,James Burke,/m/0cg4zk4,,/m/03m4wg6,1886-09-24,1947-08-21,,,,
4340003,/m/0bxzzd,,,,,M,,,James Gleason,/m/03lj5st,,/m/04x9b0,1882-05-23,1947-08-21,,,,
4340003,/m/0bxzzd,,,,,F,1.68,/m/033tf_,Rita Hayworth,/m/03lj5sz,,/m/01pl9g,1918-10-17,1947-08-21,Irish,European,,
4340003,/m/0bxzzd,,,,,M,,,Larry Parks,/m/04hv3ws,,/m/013823,1914-12-13,1947-08-21,,,,
4340003,/m/0bxzzd,,,,,M,,,Edward Everett Horton,/m/0cfzp1p,,/m/0197p7,1886-03-18,1947-08-21,,,,
4340003,/m/0bxzzd,,,,,M,,,William Frawley,/m/0cfzwwn,,/m/01m5lf,1887-02-26,1947-08-21,,,,
4340003,/m/0bxzzd,,,,,M,,,Marc Platt,/m/0gxbyxg,,/m/06rfnb,1913-12-02,1947-08-21,,,,
4340003,/m/0bxzzd,,,,,M,,,Roland Culver,/m/0gxcyfc,,/m/0412scr,1900-08-31,1947-08-21,,,,
4340003,/m/0bxzzd,,,,,F,,,Adele Jergens,/m/0gxh21y,,/m/071ydw,1917-11-26,1947-08-21,,,,
4340003,/m/0bxzzd,,,,,M,,,George Macready,/m/0gxhcf5,,/m/06l0pj,1899-08-29,1947-08-21,,,,
1369204,/m/04x8zs,,nm0002092,tt0031516,,M,1.7,,John Garfield,/m/02vd6bv,,/m/013846,1913-03-04,1939-01-01,,,,"John Garfield. Actor: Four Daughters. John Garfield was born Jacob Julius Garfinkle on the Lower East Side of New York City, to Hannah Basia (Margolis) and David Garfinkle, who were Jewish immigrants from Zhytomyr (now in Ukraine). Jules was raised by his father, a clothes presser and part-time cantor, after his mother's death in 1920, when he was 7. He was sent to a special school for problem children, where..."
1369204,/m/04x8zs,,nm0000012,tt0031516,Empress Carlotta von Hapsburg,F,1.6,,Bette Davis,/m/02tbd6m,/m/0h0ypzn,/m/0h1m9,1908-04-05,1939-01-01,,,,"Bette Davis. Actress: All About Eve. Ruth Elizabeth Davis was born April 5, 1908, in Lowell, Massachusetts, to Ruth Augusta (Favor) and Harlow Morrell Davis, a patent attorney. Her parents divorced when she was 10. She and her sister were raised by their mother. Her early interest was dance. To Bette, dancers led a glamorous life, but then she discovered the stage, and gave up dancing for acting. To her,..."
1369204,/m/04x8zs,,nm0000731,tt0031516,,M,1.88,,Brian Aherne,/m/02vcld0,,/m/04x8_g,1902-05-02,1939-01-01,,,,"Brian Aherne. Actor: Merrily We Live. Brian Aherne was an Oscar-nominated Anglo-American stage and screen actor who was one of the top cinema character actors in the 1930s, 1940s and 1950s. Born on May 2, 1902, in Kings Norton, Worcestershire, England, Aherne performed as an actor as a child. At age 18, he made his debut as an adult with the company that would evolve into the world-famous Birmingham Repertory..."
1369204,/m/04x8zs,,nm0612847,tt0031516,,M,,/m/041rx,Paul Muni,/m/09hyc43,,/m/0c92y,1895-09-22,1939-01-01,Jewish,Middle Eastern,,
20334086,/m/04zyc0t,,nm0669041,tt1152403,,M,,,Aaron Pearl,/m/0gb_3nm,,/m/0gbyyv0,1972-05-11,2008-09-21,,,,"Aaron Pearl. Actor: Invasion. British Columbia, Canada - Acclaimed actor Aaron Pearl stars in the critically acclaimed TV series Invasion, sharing the screen with Shamier Anderson and Eric Lange under the direction of Alik Sakharov.

In addition to Invasion, Pearl is also busy filming the highly anticipated series Abandons in Alberta, Canada. Created by Kurt Sutter, the project boasts a stellar cast including Lena Heady, Marc Menacher, and Brian O'Byrne.

Up next..."
20334086,/m/04zyc0t,,nm0000929,tt1152403,,M,1.8,,Corbin Bernsen,/m/052hkpb,,/m/033db3,1954-09-07,2008-09-21,,,,
20334086,/m/04zyc0t,ch4966,nm0005346,tt1152403,Nicky Swift,F,1.65,,Tara Reid,/m/052hkph,/m/0gy6tj_,/m/032wdd,1975-11-08,2008-09-21,,,,
20334086,/m/04zyc0t,,nm0465959,tt1152403,,M,1.8,,Michael Kopsa,/m/0cfzhl4,,/m/0dtd8b,1956-01-22,2008-09-21,,,,
20334086,/m/04zyc0t,,nm1068777,tt1152403,,F,,,Genevieve Buechner,/m/0cf_wh1,,/m/026zq2j,1991-11-10,2008-09-21,,,,"Genevieve Buechner. Actress: The Final Cut. Born on November 10, at 2:30A.M., 1991 in Edmonton during a terrible snow storm, Genevieve Buechner was born to single parent mother Tea Buechner. She began to pester her mother about acting lessons when she was three. Her mother was very reluctant to encourage this interest.

Still Genna persevered and finally her mother allowed her to take a small course in acting from the local..."
20334086,/m/04zyc0t,,nm0710243,tt1152403,,F,1.67,,Claire Rankin,/m/0cg2t4r,,/m/0b3xxx,1971-01-23,2008-09-21,,,,
20334086,/m/04zyc0t,,nm0824763,tt1152403,,F,1.626,,Jessica Steen,/m/0cg6s8q,,/m/042g8x,1965-12-19,2008-09-21,,,,"Jessica Steen. Actress: Armageddon. A native of Toronto, Canada, Jessica Steen is probably best known in the U.S. for having been a regular on two short-lived TV series: the critically acclaimed Homefront (1991) and the science fiction show Earth 2 (1994). She also appeared opposite Michael Richards (Kramer from Seinfeld (1989)) in the film Trial and Error (1997). She was additionally the only female regular on the 1987 syndicated show,..."
20334086,/m/04zyc0t,,nm0204493,tt1152403,,M,1.73,,Don S. Davis,/m/0cg5vn7,,/m/02_36w,1942-08-04,2008-09-21,,,,"Don S. Davis. Actor: A League of Their Own. Don S. Davis was born on 4 August 1942 in Aurora, Missouri, USA. He was an actor, known for A League of Their Own (1992), The Fan (1996) and Twin Peaks (1990). He was married to Ruby Fleming-Davis and Sondra Sue Davis. He died on 29 June 2008 in Gibsons, British Columbia, Canada."
20334086,/m/04zyc0t,,nm0769157,tt1152403,,M,,,Jonathan Scarfe,/m/0cvctlc,,/m/03gtq7t,1975-12-16,2008-09-21,,,,"Jonathan Scarfe. Actor: The Equalizer 2. Jonathan Scarfe was born on 16 December 1975 in Toronto, Ontario, Canada. Jonathan is an actor and producer, known for The Equalizer 2 (2018), Van Helsing (2016) and Hell on Wheels (2011). Jonathan has been married to Suki Kaiser since 30 August 1998. They have two children."
20334086,/m/04zyc0t,,nm0401936,tt1152403,,M,,,Mark Humphrey,/m/0gcbyt9,,/m/03qcr2y,1960-12-27,2008-09-21,,,,"Mark Humphrey. Actor: JAG. Mark Humphrey is a Canadian actor who has appeared in a variety of television series throughout his career. Mark is probably best known for his role as Jake Antonelli in the Canadian TV series E.N.G. Mark's acting talents have also been featured in several movies. He made his film debut starring in the feature film Iron Eagle II (1988) as Captain Matt Cooper.

Mark was born in..."
20334086,/m/04zyc0t,,nm1152762,tt1152403,,M,,,Connor Christopher Levins,/m/0gchjqh,,/m/0gbymnz,1999-06-21,2008-09-21,,,,"Connor Christopher Levins. Actor: Trick 'r Treat. Connor Christopher Levins was born to Carina and James Levins and has two siblings, older sister Kayla and younger sister Avril. He grew up in Coquitlam, British Columbia and moved to Pitt Meadows, BC when he was three. Connor has been acting since he was an infant and landed his first film role in My Videographer before the age of two. He went..."
20334086,/m/04zyc0t,,nm1561424,tt1152403,,M,1.8,,Clint Carleton,/m/0gkln7g,,/m/0gc13w6,1972-09-02,2008-09-21,,,,"Clint Carleton. Stunts: War for the Planet of the Apes. Clint was born and raised in Kelowna, British Columbia, where he spent most of his free time after high school, in the back country Skiing and Rock Climbing. During the summer months, Clint performed as well as competed, in free style Jet Skiing. He was an avid martial artist, and won the 1993 Masters Invitational in Tai-Kwon-Do.

In his early Twenties,..."
7447003,/m/0kv7sg,,,,,M,1.79,,Michael Bowen,/m/03ltfyb,,/m/0fd16g,1957-06-21,1987-05-22,,,,
7447003,/m/0kv7sg,,,,Russell,M,1.791,/m/0dqqwy,William Petersen,/m/03ltfyh,/m/0h30sbm,/m/038bht,1953-02-21,1987-05-22,Danish,European,,
7447003,/m/0kv7sg,,,,,F,1.75,/m/048z7l,Jamie Lee Curtis,/m/02vb5cp,,/m/0hwqz,1958-11-22,1987-05-22,Jewish,Middle Eastern,,
7447003,/m/0kv7sg,,,,,M,,,Alex English,/m/02vby5h,,/m/01jr5h,1954-01-05,1987-05-22,,,,
7447003,/m/0kv7sg,,,,,M,1.905,/m/07bch9,Gregory Peck,/m/02tb8hr,,/m/0k9j_,1916-04-05,1987-05-22,Scottish,European,,
2647998,/m/07v6f3,,nm0601834,tt0074653,,M,,/m/0x67,Rudy Ray Moore,/m/045ycc2,,/m/01rjrwm,1927-03-17,1976-01-01,African American,African,,
2647998,/m/07v6f3,,nm0413595,tt0074653,,M,1.67,,Howard Jackson,/m/0gc42rd,,/m/0bxppg,1951-06-27,1976-01-01,,,,"Howard Jackson. Stunts: The Last of the Mohicans. Howard Jackson was born on 27 June 1951 in Detroit, Michigan, USA. He was an actor, known for The Last of the Mohicans (1992), The Delta Force (1986) and Walker, Texas Ranger (1993). He died on 7 March 2006 in Duarte, California, USA."
167857,/m/016fyc,,,,Fred Fenster,M,1.85,/m/09v5bdn,Benicio del Toro,/m/0k6t7d,/m/02xhr4h,/m/01qscs,1967-02-19,1994-10-01,Puerto Rican,Latino,,
167857,/m/016fyc,,,,Roger 'Verbal' Kint,M,1.79,,Kevin Spacey,/m/0k6t6y,/m/02xhr4s,/m/048lv,1959-07-26,1994-10-01,,,,
167857,/m/016fyc,,,,Sgt. Jeffrey 'Jeff' Rabin,M,1.75,/m/041rx,Dan Hedaya,/m/0k6t7k,/m/0h5p6s3,/m/05cl2w,1940-07-24,1994-10-01,Jewish,Middle Eastern,,
167857,/m/016fyc,,,,Jack Baer,M,1.715,/m/0xnvg,Giancarlo Esposito,/m/0k6t7q,/m/02xhr68,/m/0807ml,1958-04-26,1994-10-01,Italian,European,,
167857,/m/016fyc,,,,Kobayashi,M,1.75,/m/02w7gg,Pete Postlethwaite,/m/0k6t7w,/m/02xhr51,/m/018swb,1946-02-07,1994-10-01,English,European,,
167857,/m/016fyc,,,,Edie Finneran,F,1.72,,Suzy Amis,/m/0k6t80,/m/02xhr5b,/m/063gtr,1962-01-05,1994-10-01,,,,
167857,/m/016fyc,,,,Dave Kujan,M,1.91,/m/0xnvg,Chazz Palminteri,/m/045x9r0,/m/02xhr5m,/m/02t_v1,1952-05-15,1994-10-01,Italian,European,,
167857,/m/016fyc,,,,Dean Keaton,M,1.784,/m/03bkbh,Gabriel Byrne,/m/0k6t6m,/m/02xhr46,/m/01j5sd,1950-05-12,1994-10-01,Irish,European,,
167857,/m/016fyc,,,,Michael McManus,M,1.78,/m/02vsw1,Stephen Baldwin,/m/0k6t72,/m/0h2gy7y,/m/018yhr,1966-05-12,1994-10-01,,,,
167857,/m/016fyc,,,,Todd Hockney,M,1.65,,Kevin Pollak,/m/0k6t77,/m/02xhr5_,/m/02lf1j,1957-10-30,1994-10-01,,,,
1254263,/m/04mhwd,ch2490,nm0359035,tt0073705,Roger St. Luc,M,1.8,,Paul Hampton,/m/0k36t7,/m/0j1wncl,/m/0k36s5,1937-08-20,1975-10-10,,,,
1254263,/m/04mhwd,ch174,nm0798718,tt0073705,Rollo Linsky,M,,,Joe Silver,/m/0k36tq,/m/0j1wnbh,/m/0g9z_j9,1922-09-28,1975-10-10,,,,
1254263,/m/04mhwd,ch7637,nm0523344,tt0073705,Nurse Forsythe,F,,,Lynn Lowry,/m/0k36tk,/m/0j1wn8l,/m/058w0c,1947-10-15,1975-10-10,,,,
1254263,/m/04mhwd,ch3505,nm0824489,tt0073705,Betts,F,1.68,,Barbara Steele,/m/0k36td,/m/0j1wndv,/m/03yhc3,1937-12-29,1975-10-10,,,,"Barbara Steele. Actress: Black Sunday. The most beautiful star of the greatest horror masterpiece of Italian film, Black Sunday (1960): Barbara Steele was born on December 29, 1937 in Birkenhead, Cheshire, England. Barbara is loved by her fans for her talent, intelligence, and a dark mysterious beauty that is unique; her face epitomizes either sweet innocence, or malign evil (she is wonderful to watch either way). At first, Barbara studied..."
1254263,/m/04mhwd,,nm0230348,tt0073705,Emil Hobbes,M,,,Fred Doederlin,/m/0k36v0,/m/0j1wn97,/m/0k36ss,1906-04-24,1975-10-10,,,,"Fred Doederlein. Actor: Scanners. Fred Doederlein was born on 24 April 1906 in Lorraine, France. He was an actor, known for Scanners (1981), Peer Gynt (1934) and Hundert Tage (1935). He was married to Ursula von Arnim. He died on 23 April 1985."
4926447,/m/0cvh_c,,nm0179289,tt0044420,,F,,,Ellen Corby,/m/0cg3x_q,,/m/055jj1,1911-06-03,1952-01-01,,,,
4926447,/m/0cvh_c,,nm0118000,tt0044420,,M,,,Edgar Buchanan,/m/0cg44js,,/m/05qzxw,1903-03-20,1952-01-01,,,,"Edgar Buchanan. Actor: Shane. At the age of seven, he and his family moved to Oregon. After studying at the University of Oregon, he followed in his father's footsteps and became a dentist, graduating from North Pacific Dental College. From 1929 to 1937, he practiced oral surgery in Eugene, Oregon. He then moved his practice to Altadena, CA. There he joined the Pasadena Community Playhouse, eventually giving up dentistry at..."
4926447,/m/0cvh_c,,nm0580566,tt0044420,,M,,,Charles Meredith,/m/0cfzynk,,/m/0gr66w,1894-08-27,1952-01-01,,,,"Charles Meredith. Actor: Rocky Jones, Space Ranger. Actor Charles Meredith had the requisite good looks to become a popular silent film leading man. Tall, dark and exceedingly good-looking with distinctive high-parted hair, he played opposite Blanche Sweet, Mary Miles Minter, Florence Vidor, Katherine MacDonald, and other top stars of the day in both romantic drama and comedies. In 1924, he abandoned his film career for fulfillment on the stage, not..."
4926447,/m/0cvh_c,,nm0731507,tt0044420,,M,,,Roy Roberts,/m/0cg3f6b,,/m/05xl3r,1906-03-19,1952-01-01,,,,
4926447,/m/0cvh_c,,nm0943867,tt0044420,,F,1.7,,Patrice Wymore,/m/0cfzwyl,,/m/03h5fvf,1926-12-17,1952-01-01,,,,
4926447,/m/0cvh_c,,nm0001308,tt0044420,,M,,,"Alan Hale, Jr.",/m/0cg16jw,,/m/02qn4z,1921-03-08,1952-01-01,,,,
4926447,/m/0cvh_c,,nm0001893,tt0044420,,M,,,John Archer,/m/0crt124,,/m/027kj6l,1915-05-08,1952-01-01,,,,
4926447,/m/0cvh_c,,nm0179591,tt0044420,,M,1.83,,Harry Cording,/m/0cr_wk_,,/m/03y8mf2,1891-04-26,1952-01-01,,,,
4926447,/m/0cvh_c,,nm0588322,tt0044420,,F,,,Eve Miller,/m/0cs1dfq,,/m/04gqlx0,1923-08-08,1952-01-01,,,,"Eve Miller. Actress: There's No Business Like Show Business. Eve Miller was born on 8 August 1923 in Los Angeles, California, USA. She was an actress, known for There's No Business Like Show Business (1954), April in Paris (1952) and The Big Trees (1952). She died on 17 August 1973 in Van Nuys, California, USA."
4926447,/m/0cvh_c,ch5824,nm0000018,tt0044420,Jim Fallon,M,1.75,/m/09kr66,Kirk Douglas,/m/0k4h08,/m/0h135g0,/m/0j582,1916-12-09,1952-01-01,Russian,European,,"Kirk Douglas. Actor: The Final Countdown. Cleft-chinned, steely-eyed and virile star of international cinema who rose from being ""the ragman's son"" (the name of his best-selling 1988 autobiography) to become a bona fide superstar, Kirk Douglas, also known as Issur Danielovitch Demsky, was born on December 9, 1916 in Amsterdam, New York. His parents, Bryna (Sanglel) and Herschel Danielovitch, were Jewish immigrants from Chavusy, Mahilyow Voblast (now in Belarus). Although..."
20713032,/m/052172r,,,,Eva,F,1.75,/m/09vc4s,Mischa Barton,/m/09sd8lg,/m/0gy6lpr,/m/01qn8k,1986-01-24,2012-01-01,English,European,,
20713032,/m/052172r,,,,Dilip,M,1.6,,Rajpal Yadav,/m/059tf4k,/m/0h5hc02,/m/05qtcv,1971-03-16,2012-01-01,,,,
20713032,/m/052172r,,,,Motwani,M,1.78,/m/0g0x7_,Kal Penn,/m/059tf4q,/m/0h2bj38,/m/03l3ln,1977-04-23,2012-01-01,Gujarati,Indian,,
20713032,/m/052172r,,,,Warren Anderson,M,1.7,/m/042gtr,Martin Sheen,/m/09sd8l9,/m/0h0hqh4,/m/0hvb2,1940-08-03,2012-01-01,Spanish,European,,
20713032,/m/052172r,,,,Choudhury,M,,/m/0cm7w1,Vineet Kumar,/m/0b6vvbs,/m/0h779kp,/m/027lhzz,1957-02-22,2012-01-01,Bihari,Asian,,
20713032,/m/052172r,,,,Dr. Chandra,M,,,Manoj Joshi,/m/0h6kgkd,/m/0h6kgkg,/m/02q3h_p,1965-01-01,2012-01-01,,,,
13479445,/m/03c6px1,,,,,M,,,Harry Carey,/m/040kx44,,/m/03fpwp,1878-01-16,1916-06-19,,,,
11996174,/m/02vlbrf,,nm1335387,tt0426863,,,,,Prithvi,/m/0gc9xsp,,/m/04n2_0f,1968-03-24,2003-06-10,,,,
31156641,/m/0gh8wn7,,nm0890062,tt0323365,,F,,,Samyuktha Varma,/m/0gvws2p,,/m/05vvl1,1982-11-01,2001-01-01,,,,
31156641,/m/0gh8wn7,ch7817,nm0329730,tt0323365,Ashok Nariman,M,,/m/046cwm,Suresh Gopi,/m/0gw16gd,/m/0h99fvd,/m/05j12n,1959-06-26,2001-01-01,Nair,Indian,,"Suresh Gopi. Actor: The Play of God. Suresh Gopi was born on 25 June 1958 in Kerala, India. He is an actor and editor, known for The Play of God (1997), I (2015) and Commissioner (1994). He has been married to Radhika Nair since 1990. They have five children."
31156641,/m/0gh8wn7,,nm0415538,tt0323365,,M,,,Jagadish,/m/0gw18fw,,/m/026xrvd,1958-06-12,2001-01-01,,,,
8995918,/m/027srwr,,,,,F,,,Kathryn Hays,/m/0gc8_8g,,/m/038xl6,1933-07-26,1963-12-23,,,,
8995918,/m/027srwr,,,,,F,1.62,,Estelle Parsons,/m/02vb55h,,/m/039whv,1927-11-20,1963-12-23,,,,
8995918,/m/027srwr,,,,,F,,,Alice Playten,/m/02tb8_w,,/m/0gd2n3,1947-08-28,1963-12-23,,,,
8995918,/m/027srwr,,,,,F,,,Jane Connell,/m/02vc8f3,,/m/01wb7j_,1925-10-27,1963-12-23,,,,
8995918,/m/027srwr,,,,,M,1.7,,William Daniels,/m/02tbcpn,,/m/0309r1,1927-03-31,1963-12-23,,,,
8995918,/m/027srwr,,,,,F,1.77,/m/0xnvg,Nancy Marchand,/m/02vc4b4,,/m/03zyvw,1928-06-19,1963-12-23,Italian,European,,
8995918,/m/027srwr,,,,,F,,,Jane Hoffman,/m/0dgl3s6,,/m/05wxj_z,1911-07-24,1963-12-23,,,,
8995918,/m/027srwr,,,,,M,,,James Frawley,/m/0dgl5gn,,/m/025z88d,1937-01-01,1963-12-23,,,,
8995918,/m/027srwr,,,,,F,,,Judith Lowry,/m/0dglcgf,,/m/02qjkcy,1890-07-27,1963-12-23,,,,
8995918,/m/027srwr,,,,,F,,,Elena Karam,/m/0gcfs2s,,/m/0jtcrj,1909-02-27,1963-12-23,,,,
8995918,/m/027srwr,,,,,M,,,Richard Hamilton,/m/0gdnx91,,/m/02wb_59,1920-12-31,1963-12-23,,,,
21209475,/m/05b_rv_,,nm0001366,tt0024915,,M,,/m/041rx,Leslie Howard,/m/05cj_3j,,/m/0lcf1,1893-04-03,1934-09-15,Jewish,Middle Eastern,,"Leslie Howard. Actor: Pygmalion. Leslie Howard Steiner was born in London to Lilian (Blumberg) and Ferdinand ""Frank"" Steiner. His father was a Hungarian Jewish immigrant, and his English mother was of German Jewish and mostly English descent. Leslie went to Dulwich College, then worked as a bank clerk until the outbreak of World War I, when he went into the army. In 1917, diagnosed as shell-shocked, he was invalided out..."
21209475,/m/05b_rv_,,nm0003110,tt0024915,,M,1.88,/m/04dbw3,Cesar Romero,/m/05cj_3p,,/m/022q4j,1907-02-15,1934-09-15,Cuban,Latino,,
21209475,/m/05b_rv_,,nm0290215,tt0024915,,F,1.75,,Kay Francis,/m/05cj_3v,,/m/02_wnq,1905-01-13,1934-09-15,,,,
21209475,/m/05b_rv_,,nm0307326,tt0024915,,M,,,William Gargan,/m/05cj_3_,,/m/04x93v,1905-07-17,1934-09-15,,,,
21209475,/m/05b_rv_,ch981,nm0619798,tt0024915,Commissioner of War Trotsky,M,,/m/033tf_,J. Carrol Naish,/m/0k0bkwl,/m/0k0bkwp,/m/04f6fn,1896-01-21,1934-09-15,Irish,European,,
29832307,/m/061l7z,,,,Pat,F,1.65,/m/02ctzb,Sharon Tate,/m/02vb40g,/m/05m2jmq,/m/0c5qr,1943-01-24,1969-01-01,,,,
29832307,/m/061l7z,,,,,M,1.87,/m/0222qb,Vittorio Gassman,/m/02tbfr8,,/m/0c0qw,1922-09-01,1969-01-01,Italian,European,,
29832307,/m/061l7z,,,,,M,,/m/0222qb,Vittorio de Sica,/m/0j9vs6d,,/m/07y_r,1901-07-07,1969-01-01,Italian,European,,
29832307,/m/061l7z,,,,,M,1.72,,Tim Brooke-Taylor,/m/0j9vt02,,/m/0fcj4,1940-07-17,1969-01-01,,,,
29832307,/m/061l7z,,,,,M,,,Terry-Thomas,/m/0j9vv59,,/m/01k109,1911-07-14,1969-01-01,,,,
29832307,/m/061l7z,,,,Maurice Markau,M,1.854,,Orson Welles,/m/0h5fn6g,/m/0h5fn6j,/m/05kh_,1915-05-06,1969-01-01,,,,
6721185,/m/0gkjmf,,nm0877587,tt0109913,,F,1.575,,Guinevere Turner,/m/02vbmbw,,/m/03g4xn,1968-05-23,1994-02-01,,,,
6721185,/m/0gkjmf,,nm0917114,tt0109913,,F,,,Mimi Weddell,/m/0gc35qn,,/m/07s8ksr,1915-02-15,1994-02-01,,,,
5894429,/m/0fc8w8,ch6429,nm0000511,tt0488380,Ethel Ann,F,1.7,,Shirley MacLaine,/m/0jwjk9,/m/0h129m6,/m/01w1kyf,1934-04-24,2007-09-14,,,,"Shirley MacLaine. Actress: Terms of Endearment. Shirley MacLaine was born Shirley MacLean Beaty in Richmond, Virginia. Her mother, Kathlyn Corinne (MacLean), was a drama teacher from Nova Scotia, Canada, and her father, Ira Owens Beaty, a professor of psychology and real estate agent, was from Virginia. Her brother, Warren Beatty, was born on March 30, 1937. Her ancestry includes English and Scottish.

Shirley was the tallest in her ballet classes at..."
5894429,/m/0fc8w8,ch7964,nm0059215,tt0488380,Young Ethel Ann,F,1.75,/m/09vc4s,Mischa Barton,/m/0jwjkg,/m/0gy6lpz,/m/01qn8k,1986-01-24,2007-09-14,English,European,,
5894429,/m/0fc8w8,ch3276,nm0000592,tt0488380,Quinlan,M,1.75,/m/02w7gg,Pete Postlethwaite,/m/0jwjkm,/m/0h39gyz,/m/018swb,1946-02-07,2007-09-14,English,European,,
5894429,/m/0fc8w8,ch3613,nm0001626,tt0488380,Jack,M,1.778,/m/044038p,Christopher Plummer,/m/0jwjks,/m/0h1yq64,/m/01ycbq,1929-12-13,2007-09-14,,,,"Christopher Plummer. Actor: Beginners. Legendary actor Christopher Plummer, perhaps Canada's greatest thespian, delivered outstanding performances as Sherlock Holmes in Murder by Decree (1979), the chilling villain in The Silent Partner (1978), the iconoclastic Mike Wallace in The Insider (1999), the empathetic psychiatrist in A Beautiful Mind (2001), the kindly and clever mystery writer in Knives Out (2019), and as Leo Tolstoy in The Last Station (2009). It was this last..."
5894429,/m/0fc8w8,,nm0002084,tt0488380,,F,,/m/03bkbh,Brenda Fricker,/m/0jwjky,,/m/02ymv4,1945-02-17,2007-09-14,Irish,European,,
5894429,/m/0fc8w8,ch9870,nm0808376,tt0488380,Young Jack,M,1.79,/m/0g8_vp,Gregory Smith,/m/03jq87t,/m/0h58k54,/m/03_nv3,1983-07-06,2007-09-14,,,,
5894429,/m/0fc8w8,,nm1488974,tt0488380,,M,,,Layke Anderson,/m/03js4_0,,/m/0bxnq4,1983-10-10,2007-09-14,,,,"Layke Anderson. Director: Dylan's Room. Layke Anderson is an award-winning British filmmaker. Dylan's Room (2012), his debut as a writer and director, screened at over thirty international film festivals, picking up multiple awards in Best Short Film and Best Drama categories. The film also made the BAFTA long-list, and was nominated for a British Independent Film Award in 2013.

His follow up, Happy Thoughts (2014), is an experimental drama inspired by..."
5894429,/m/0fc8w8,ch9259,nm0000117,tt0488380,Marie,F,1.7,/m/092h2qt,Neve Campbell,/m/040stsr,/m/0h0y3gw,/m/0l8v5,1973-10-03,2007-09-14,,,,
5894429,/m/0fc8w8,,nm1854386,tt0488380,,M,1.85,,Stephen Amell,/m/09hzr9g,,/m/03c0g4b,1981-05-08,2007-09-14,,,,"Stephen Amell. Actor: Arrow. Stephen Amell is a Canadian actor, known for portraying Oliver Queen / Green Arrow in the Arrowverse television franchise (based on the comic character of the same name) and Casey Jones in Teenage Mutant Ninja Turtles: Out of the Shadows (2016).

Stephen Adam Amell was born on May 8, 1981 in Toronto, Ontario, Canada, to Sandra (Bolté) and Thomas Amell. His cousin is actor Robbie Amell. He..."
5894429,/m/0fc8w8,,nm0369935,tt0488380,,M,,,Allan Hawco,/m/0gc0k62,,/m/09g8835,1977-07-28,2007-09-14,,,,
5894429,/m/0fc8w8,,nm0564901,tt0488380,,M,,,Martin McCann,/m/0gc_310,,/m/02rqyvw,1983-07-20,2007-09-14,,,,"Martin McCann. Actor: The Survivalist. Martin McCann grew up with a brother and sister in the Falls Road, Divis Flats area of Belfast, Northern Ireland.

In 2006 Lord Richard Attenborough cast McCann in his film, ""Closing the Ring"" (2007) after seeing him play Alex in a stage production of A Clockwork Orange. He was invited to LA to audition for 'The Pacific' the HBO miniseries, and was cast as R.V. Burgin.

In..."
27556929,/m/04j0jtp,,nm0004898,tt0116056,Kingsley Ofusu,M,1.778,/m/0x67,Omar Epps,/m/04j0jts,/m/0h2j4r7,/m/02_tv5,1973-07-20,1996-01-01,African American,African,,
27556929,/m/04j0jtp,,nm0000722,tt0116056,,M,1.829,/m/02w7gg,Joss Ackland,/m/04j0jty,,/m/03xk1_,1928-02-29,1996-01-01,English,European,,"Joss Ackland. Actor: The Hunt for Red October. Joss Ackland, the distinguished English actor who has appeared in over 100 movies, scores of plays and a plethora of television programs in his six-decade career, was born Sidney Edmond Jocelyn Ackland on February 29, 1928, in North Kensington, London. After attending London's Central School of Speech and Drama, the 17-year-old Ackland made his professional stage debut in ""The Hasty Heart"" in..."
27556929,/m/04j0jtp,,nm0675730,tt0116056,,M,1.829,,Sean Pertwee,/m/0cg008h,,/m/01xq7p,1964-06-04,1996-01-01,,,,
27556929,/m/04j0jtp,,nm0228678,tt0116056,,M,1.85,/m/0g6ff,Andrew Divoff,/m/0cf_m0y,,/m/05pqxk,1955-07-02,1996-01-01,Russian,European,,
27556929,/m/04j0jtp,ch9607,nm0837064,tt0116056,Vlachos,M,1.7,/m/02w7gg,David Suchet,/m/0cg0qq4,/m/0h2t3nh,/m/013bd1,1946-05-02,1996-01-01,English,European,,
27556929,/m/04j0jtp,ch9595,nm0252230,tt0116056,Ebow,M,1.778,/m/0278pqj,Chiwetel Ejiofor,/m/0cg21rg,/m/0h32y4d,/m/05vsxz,1977-07-10,1996-01-01,,,,
